,Product Name,Features,Price
582,ASUS Vivobook Pro 15 OLED For Creator Ryzen 7 Octa Core 5800HS,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹76,990"
583,ASUS Vivobook 15 Core i5 12th Gen 1235U,"['Intel Core i5 Processor (12th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹59,990"
584,Lenovo Core i7 9th Gen 9750H,"['Intel Core i7 Processor (9th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB SSD', '39.62 cm (15.6 inch) Display', '3 Year Onsite Warranty']","₹1,65,490"
585,HP OMEN Core i7 13th Gen 13700HX,"['Intel Core i7 Processor (13th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '40.89 cm (16.1 Inch) Display', '1 Year Onsite Warranty']","₹1,51,990"
586,Lenovo LOQ Intel Core i5 12th Gen 12450H,"['Intel Core i5 Processor (12th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Carry-in Warranty']","₹78,990"
587,ASUS Vivobook Pro 15 OLED For Creator Ryzen 5 Hexa Core 5600HS,"['AMD Ryzen 5 Hexa Core Processor', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹69,990"
588,HP Envy Core i5 10th Gen 10210U,"['Intel Core i5 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '33.78 cm (13.3 inch) Touchscreen Display', 'Microsoft Office Home and Student 2019', '1 Year Onsite Warranty']","₹81,990"
589,Acer Aspire 5 Core i5 12th Gen 1235U,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year International Travelers Warranty']","₹44,990"
590,Lenovo ThinkBook 15 Core i5 12th Gen 1235U,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹51,990"
591,HP 2023 Ryzen 3 Dual Core 3250U,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹32,990"
592,Lenovo Yoga Slim 7 Intel EVO Core i7 11th Gen,"['Intel Core i7 Processor (11th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 10 Operating System', '1 TB SSD', '33.78 cm (13.3 inch) Display', 'Microsoft Office Home and Student 2019', '3 Years Warranty + 1 Year Premium Care + 1 Year ADP']","₹1,17,991"
593,ASUS Vivobook Go 15 Celeron Dual Core N4020,"['Intel Celeron Dual Core Processor', '4 GB DDR4 RAM', 'Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹23,990"
594,ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 6900HS,"['AMD Ryzen 9 Octa Core Processor', '16 GB DDR5 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']","₹1,44,990"
595,ASUS Vivobook Pro 15 OLED For Creator Ryzen 7 Octa Core 5800HS,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹76,990"
596,Lenovo IdeaPad 3 Intel Core i5 12th Gen 1235U,"['Intel Core i5 Processor (12th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '2 Year warranty']","₹55,350"
597,Lenovo IdeaPad Slim 5 AMD Ryzen 5 Hexa Core 7530U,"['AMD Ryzen 5 Hexa Core Processor', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Carry-in Warranty']","₹60,990"
598,Lenovo Legion 5 Pro AMD Ryzen 7 Octa Core 6800H,"['AMD Ryzen 7 Octa Core Processor', '32 GB DDR5 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '40.64 cm (16 Inch) Display', '3 Years Onsite Warranty + 1 Year Accidental Damage Protection + 3 Years Legion Ultimate Support']","₹1,72,791"
599,DELL Core i5 11th Gen 1135G7,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Hardware Service']","₹52,650"
600,HP Victus Core i5 11th Gen 11400H,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '40.89 cm (16.1 Inch) Display', '1 Year Onsite Warranty']","₹57,990"
601,HP Victus Core i5 11th Gen 11400H,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '40.89 cm (16.1 Inch) Display', '1 Year Onsite Warranty']","₹58,990"
602,MSI Creator 15 Core i7 10th Gen 10875H,"['Intel Core i7 Processor (10th Gen)', '32 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB SSD', '39.62 cm (15.6 inch) Display', '2 Years Carry In Warranty']","₹2,14,990"
603,Lenovo IdeaPad 3 Intel Core i3 11th Gen 1115G4,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2021', '2 Year warranty']","₹39,889"
604,HP G9 Ryzen 3 Dual Core 3250U,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', 'DOS Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Carry-in Warranty']","₹28,590"
605,Infinix INBook X2 Plus Core i5 11th Gen 1155G7,"['Intel Core i5 Processor (11th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹52,990"
606,HP 2023 Ryzen 3 Dual Core 3250U,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹32,990"
607,HP Victus Core i5 12th Gen 12450H,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹63,990"
608,DELL Inspiron 7430 Core i5 13th Gen 1335U,"['Intel Core i5 Processor (13th Gen)', '8 GB LPDDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Touchscreen Display', '12 Months']","₹80,990"
609,ASUS TUF Gaming A15 Ryzen 5 Hexa Core AMD R5,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']","₹69,050"
610,Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 11300H,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidentaly Damage Protection']","₹55,490"
611,HP Ryzen 7 Octa Core 5700U,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']","₹57,990"
612,Lenovo Ryzen 7 Octa Core 5800H,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home and Student 2021', '1 Year Onsite Warranty']","₹79,699"
613,Acer Predator Core i9 13th Gen 13900HX,"['Intel Core i9 Processor (13th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '1 TB SSD', '40.64 cm (16 Inch) Display', '1 Year International Travelers Warranty (ITW)']","₹1,65,601"
614,DELL Core i5 13450HX,"['Intel Core i5 Processor', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹95,990"
615,Lenovo Core i3 11th Gen,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Warranty']","₹37,290"
616,MSI Ryzen 5 Hexa Core 7530U,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Carry-in Warranty']","₹40,990"
617,MSI Bravo 15 Ryzen 7 Octa Core 5800H,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Warranty Term']","₹59,990"
618,DELL Vostro Core i3 11th Gen 1115G4,"['Processor: Intel i3-1115G4 (Base- 1.7 GHz & Turbo up to 4.10 GHz) 2 Cores', 'RAM & Storage: 8GB DDR4 & 1TB HDD + 256GB SSD', 'Graphics & Keyboard: Integrated & Standard Keyboard', 'Display: 15.6"" FHD WVA AG Narrow Border', 'Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Hardware Service']","₹38,390"
619,MSI Core i7 13th Gen 13620H,"['Intel Core i7 Processor (13th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '43.94 cm (17.3 Inch) Display', '2 Year Carry-in Warranty']","₹87,990"
620,HP Ryzen 3 Quad Core 5300U,"['AMD Ryzen 3 Quad Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']","₹37,990"
621,Lenovo LOQ Intel Core i7 13th Gen 13620H,"['Intel Core i7 Processor (13th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Carry-in Warranty']","₹1,14,990"
622,ASUS Zenbook 14 Flip OLED Intel H,"['Intel Core i7 Processor (12th Gen)', '16 GB LPDDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Touchscreen Display', '1 Year Onsite Warranty']","₹84,990"
623,Infinix X1 Slim Series Core i3 10th Gen 1005G1,"['Intel Core i3 Processor (10th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '35.56 cm (14 inch) Display', 'NA', '1 Year Onsite Warranty']","₹35,990"
624,ASUS Vivobook 14 (2023) Core i3 13th Gen 1315U,"['Intel Core i3 Processor (13th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']","₹45,990"
625,APPLE 2023 MacBook Pro M2 Pro,"['Apple M2 Pro Processor', '16 GB Unified Memory RAM', 'Mac OS Operating System', '512 GB SSD', '40.64 cm (16 Inch) Display', '1 Year Limited Warranty']","₹2,29,990"
626,MSI Core i9 13th Gen 13980HX,"['Intel Core i9 Processor (13th Gen)', '32 GB DDR5 RAM', 'Windows 11 Operating System', '2 TB SSD', '43.18 cm (17 Inch) Display', '2 Year Carry-in Warranty']","₹3,44,990"
627,Lenovo ThinkPad E14 Core i5 12th Gen 1235U,"['Intel Core i5 Processor (12th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '1 TB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']","₹74,990"
628,DELL XPS 13 Core i7 12th Gen,"['Intel Core i7 Processor (12th Gen)', '16 GB LPDDR5 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '34.04 cm (13.4 inch) Touchscreen Display', '1 year']","₹1,73,990"
629,APPLE 2021 Macbook Pro M1 Pro,"['Apple M1 Pro Processor', '16 GB Unified Memory RAM', 'Mac OS Operating System', '1 TB SSD', '41.15 cm (16.2 inch) Display', '1 Year Limited Warranty']","₹2,43,990"
630,HP Victus Core i5 11th Gen 11400H,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '40.89 cm (16.1 Inch) Display', '1 Year Onsite Warranty']","₹57,990"
631,HP Victus Core i5 11th Gen 11400H,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '40.89 cm (16.1 Inch) Display', '1 Year Onsite Warranty']","₹58,990"
632,HP Ryzen 5 Hexa Core 5500U,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']","₹44,700"
633,HP Pavilion Intel Core i5 11th Gen 1155G7,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '1 Year onsite Warranty']","₹58,999"
634,Infinix X2 Slim Intel Core i5 11th Gen 1155G7,"['Intel Core i5 Processor (11th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'NA', '1 year Onsite Warranty']","₹34,990"
635,MSI Core i7 12th Gen 12650H,"['Intel Core i7 Processor (12th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '2 Year Carry-in Warranty']","₹88,990"
636,HP 2023 Ryzen 3 Dual Core 3250U,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹32,990"
637,HP Victus Core i5 12th Gen 12450H,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹63,990"
638,MSI Prestige 14 Intel EVO Core i5 11th Gen 1135G7,"['Intel Core i5 Processor (11th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'PCI-e Gen4 SSD?SHIFT?Matrix Display (Extend)?Cooler Boost 3?Thunderbolt 4?Finger Print Security?True Color 2.0?Hi-Res Audio?Nahimic 3? 4-Sided Thin bezel?MSI Center?Silky Smooth Touchpad?Military-Grade Durability', '1 Year On-Site Warranty']","₹64,990"
639,Acer Travelmate Ryzen 5 Hexa Core 5500U,"['AMD Ryzen 5 Hexa Core Processor', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']","₹44,990"
640,Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 11300H,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidentaly Damage Protection']","₹55,490"
641,HP Ryzen 7 Octa Core 5700U,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']","₹57,990"
642,ASUS ROG Flow Z13 (2022) Core i5 12th Gen 12500H,"['Intel Core i5 Processor (12th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '34.04 cm (13.4 inch) Touchscreen Display', 'Microsoft Office Home & Student', '1 Year Onsite Warranty']","₹96,990"
643,ASUS Zenbook 17 Fold OLED Intel EVO Core i7 12th Gen 1250U,"['Intel Core i7 Processor (12th Gen)', '16 GB LPDDR5 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '43.94 cm (17.3 Inch) Touchscreen Display', '1 Year Onsite Warranty']","₹3,29,990"
644,HP Victus Ryzen 5 Hexa Core 5600H,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']","₹62,190"
645,ASUS Vivobook 14 Touchscreen Intel P,"['Intel Core i3 Processor (12th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Touchscreen Display', '1 Year Onsite Warranty']","₹49,990"
646,MSI Ryzen 5 Hexa Core 7530U,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Carry-in Warranty']","₹40,990"
647,Lenovo LOQ Intel Core i7 13th Gen 13620H,"['Intel Core i7 Processor (13th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Carry-in Warranty']","₹1,14,990"
648,ASUS ROG Flow Z13 (2022) Core i5 12th Gen 12500H,"['Intel Core i5 Processor (12th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '34.04 cm (13.4 inch) Touchscreen Display', 'Microsoft Office Home & Student', '1 Year Onsite Warranty']","₹96,990"
649,Lenovo IdeaPad Slim 5 WUXGA,"['Intel Core i7 Processor (13th Gen)', '16 GB LPDDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Carry-in Warranty']","₹88,990"
650,HP Victus Core i5 11th Gen 11400H,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '40.89 cm (16.1 Inch) Display', '1 Year Onsite Warranty']","₹58,990"
651,HP Victus Core i5 11th Gen 11400H,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '40.89 cm (16.1 Inch) Display', '1 Year Onsite Warranty']","₹57,990"
652,"ASUS Vivobook Pro 15 For Creator, Ryzen 5 Hexa Core 5600HS","['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹59,990"
653,ASUS Ryzen 5,"['AMD Ryzen 5 Processor', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Warranty']","₹72,990"
654,Infinix X2 Slim Intel Core i5 11th Gen 1155G7,"['Intel Core i5 Processor (11th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'NA', '1 year Onsite Warranty']","₹34,990"
655,DELL Inspiron Core i5 11th Gen 1135G7,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2019 included', '1 Year Onsite Warranty']","₹56,690"
656,HP Victus Core i5 12th Gen 12450H,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹63,990"
657,Lenovo LOQ Intel Core i5 12th Gen 12450H,"['Intel Core i5 Processor (12th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Carry-in Warranty']","₹78,990"
658,ASUS Zenbook 14 Flip OLED Intel H,"['Intel Core i5 Processor (12th Gen)', '16 GB LPDDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Touchscreen Display', '1 Year Onsite Warranty']","₹74,990"
659,ASUS ROG Zephyrus G14 (2022) Ryzen 9 Octa Core 6900HS,"['AMD Ryzen 9 Octa Core Processor', '32 GB DDR5 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '35.56 cm (14 inch) Display', '1 Year Onsite Warranty']","₹1,76,990"
660,HP 2023 Ryzen 3 Dual Core 3250U,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹32,990"
661,MSI Ryzen 5 Hexa Core 7530U,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Carry-in Warranty']","₹40,990"
662,ASUS Vivobook S 15 OLED (2023) Intel EVO H,"['Intel Core i7 Processor (13th Gen)', '16 GB LPDDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹1,05,990"
663,APPLE 2022 MacBook AIR M2,"['Apple M2 Processor', '8 GB Unified Memory RAM', 'Mac OS Operating System', '512 GB SSD', '34.54 cm (13.6 Inch) Display', '1 Year Limited Warra\xadnty']","₹1,37,990"
664,HP Pavilion Core i5 12th Gen 1235U,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Onsite Warranty']","₹70,990"
665,ASUS ROG Strix G15 Advantage Edition Ryzen 9 Octa Core AMD R9,"['AMD Ryzen 9 Octa Core Processor', '16 GB DDR4 RAM', 'Windows 10 Operating System', '1 TB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2019 included', '1 Year Onsite Warranty']","₹1,54,990"
666,MSI Ryzen 5 Hexa Core 7530U,"['AMD Ryzen 5 Hexa Core Processor', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Carry-in Warranty']","₹43,990"
667,Lenovo Yoga Slim 7 Pro Intel Evo Core i5 11th Gen 11320H,"['Intel Core i5 Processor (11th Gen)', '16 GB LPDDR4X RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '3 Years Onsite Warranty + 3 Years Premium Care + 1 Year Accidental Damage Protection']","₹69,990"
668,"ASUS Vivobook Pro 15 For Creator, Ryzen 5 Hexa Core 5600HS","['AMD Ryzen 5 Hexa Core Processor', '16 GB DDR4 RAM', 'Windows 11 Operating System', '1 TB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹67,990"
669,Lenovo V15 Core i5 11th Gen 1135G7,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '100.63 cm (39.62 cm) Display', 'No', '1 Year Onsite Warranty + 1 Year Accidental Damage Protection Add On']","₹48,990"
670,Lenovo IdeaPad Slim 5 AMD Ryzen 5 Hexa Core 7530U,"['AMD Ryzen 5 Hexa Core Processor', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Carry-in Warranty']","₹60,990"
